1139:377:4:"2000-11-22 08:29:17"
5890:904:5:"2000-05-04 21:24:45"
1727:2376:3:"2000-11-20 09:26:29"
4248:1101:4:"2000-08-03 15:25:33"
5249:2154:1:"2000-06-21 17:59:33"
3476:1303:5:"2000-08-25 15:27:49"
821:2628:2:"2000-11-28 04:29:40"
1259:3937:4:"2000-11-21 16:35:16"
1181:2433:3:"2000-12-06 02:11:50"
2498:1007:3:"2000-11-13 05:32:03"
2139:3363:4:"2000-11-19 13:40:47"
1828:10:4:"2000-11-28 05:38:42"
1998:924:4:"2000-11-20 01:13:39"
3588:296:5:"2000-08-19 06:45:12"
5773:2858:5:"2000-05-24 20:59:10"
569:374:3:"2000-12-08 02:22:52"
4306:280:3:"2000-08-03 02:38:03"
5824:413:3:"2000-05-10 16:57:41"
1767:2384:4:"2000-11-20 07:43:31"
5969:1078:4:"2000-05-08 16:18:25"
4603:1081:5:"2000-07-21 21:01:48"
1812:1954:1:"2000-12-03 06:16:42"
5857:2078:3:"2000-05-07 20:18:31"
2457:1552:4:"2000-11-14 06:34:42"
3417:1237:5:"2000-08-27 19:44:09"
735:555:1:"2000-11-29 07:27:20"
1124:353:3:"2000-11-22 17:23:14"
5203:110:5:"2000-06-22 04:30:42"
1065:2671:4:"2000-11-23 03:53:53"
2056:3699:4:"2000-11-21 15:20:23"
3766:344:4:"2000-08-12 13:57:54"
4434:3146:5:"2000-08-01 04:53:21"
1001:2611:4:"2000-12-08 18:41:00"
1794:535:2:"2000-11-20 08:42:30"
854:3256:2:"2000-11-27 19:02:21"
4725:553:3:"2000-07-12 09:58:12"
587:2631:1:"2000-12-07 17:57:18"
5738:3499:4:"2000-05-15 20:25:22"
889:2686:2:"2000-11-26 15:24:02"
4124:532:3:"2000-08-05 05:02:56"
289:3448:3:"2000-12-11 21:23:16"
889:272:4:"2000-11-26 18:57:56"
4837:12:3:"2000-07-06 16:09:50"
5630:1912:4:"2001-01-26 22:20:39"
1851:2028:5:"2000-12-20 22:18:47"
5389:2662:3:"2000-06-06 23:45:34"
1357:2717:2:"2000-11-21 02:53:18"
1010:2571:5:"2000-11-26 09:39:15"
4827:2013:3:"2000-07-06 20:32:49"
563:1200:5:"2000-12-05 20:47:38"
5491:122:4:"2000-06-01 16:18:46"
5433:1610:3:"2000-06-03 18:08:59"
528:1722:4:"2000-12-10 02:11:10"
2503:2968:4:"2000-11-13 04:03:43"
406:1552:2:"2000-12-08 17:33:26"
716:2414:4:"2000-12-04 02:49:25"
1134:1250:5:"2000-11-22 09:20:30"
5448:1035:2:"2000-06-02 21:43:48"
1695:3203:4:"2000-11-20 09:45:54"
1465:1250:5:"2000-11-21 01:40:00"
2205:1912:4:"2000-11-19 04:08:49"
3792:668:3:"2000-08-15 19:29:12"
1712:1986:2:"2000-11-20 08:50:24"
5043:2671:5:"2000-07-02 04:36:46"
624:2571:5:"2001-08-28 01:24:19"
2841:3855:4:"2001-12-23 17:33:00"
5424:1394:4:"2001-07-14 02:02:34"
2944:2355:4:"2002-01-15 18:50:52"
406:1257:4:"2000-12-08 17:39:09"
5197:2182:3:"2000-06-22 18:35:21"
4375:500:5:"2000-08-02 03:08:00"
1978:3785:4:"2001-07-06 22:54:21"
5463:1232:4:"2000-06-02 00:55:15"
5779:1320:2:"2000-05-12 22:49:40"
5468:1264:4:"2000-06-02 00:31:34"
4505:648:4:"2000-07-30 21:08:51"
2462:1077:5:"2000-11-14 03:50:15"
5475:3020:5:"2000-06-14 01:29:14"
3839:1923:1:"2000-08-10 16:16:41"
2484:1370:4:"2000-11-13 22:18:35"
1004:1895:3:"2000-11-24 08:14:11"
2728:1597:4:"2000-11-03 16:11:47"
5954:237:1:"2000-05-07 15:49:08"
2628:1916:2:"2000-11-07 21:07:09"
889:2863:5:"2000-11-26 15:46:48"
3285:541:4:"2002-12-16 18:11:45"
2181:3300:4:"2000-11-19 05:32:13"
4573:428:5:"2000-07-24 17:28:50"
1021:750:5:"2001-07-13 19:29:52"
3716:3243:4:"2000-08-14 17:28:37"
4939:2406:3:"2000-07-05 11:51:13"
471:1653:3:"2000-12-07 22:37:01"
5098:2079:4:"2000-06-30 16:15:25"
1430:1042:2:"2000-11-20 23:25:36"
3208:1995:2:"2000-09-10 05:32:45"
3043:2328:1:"2000-09-29 19:23:29"
5880:2657:3:"2000-05-05 19:14:32"
1447:1049:2:"2001-02-01 11:54:22"
2503:1957:3:"2000-11-13 04:11:16"
3878:2407:5:"2000-08-09 17:43:12"
3072:2366:3:"2000-09-26 07:31:48"
3819:1883:4:"2000-10-11 14:24:41"
1753:1497:5:"2000-11-20 07:57:08"
1996:380:3:"2000-11-20 21:15:39"
5720:3101:3:"2000-05-16 21:03:20"
2240:1204:4:"2000-11-19 02:50:18"
2941:3638:2:"2000-10-12 12:55:53"
2447:2000:5:"2000-11-14 16:20:02"
2290:3450:3:"2000-11-18 04:13:27"
1925:541:5:"2000-11-20 05:08:43"
5916:1643:1:"2000-05-03 15:19:20"
916:1288:4:"2000-11-26 02:43:35"
3313:736:2:"2000-09-08 05:02:53"
4311:3199:2:"2000-08-03 01:24:36"
5526:32:4:"2000-07-09 01:56:09"
5205:2321:2:"2000-06-22 04:20:47"
1005:1953:5:"2000-11-24 05:05:36"
5511:1587:4:"2000-05-30 21:45:44"
4466:2349:4:"2000-07-31 21:08:52"
721:552:3:"2000-12-10 17:02:27"
136:793:2:"2000-12-21 19:50:20"
588:1732:4:"2000-12-04 16:39:11"
5177:838:5:"2000-06-24 16:59:02"
5558:1917:2:"2000-05-27 03:49:02"
3762:2868:1:"2000-08-16 16:08:30"
5957:2987:4:"2000-04-30 08:09:11"
5352:1294:2:"2000-06-10 17:01:22"
4823:527:3:"2000-07-06 23:00:25"
2684:994:4:"2001-06-14 15:34:59"
106:2396:5:"2000-12-23 02:47:02"
3391:500:3:"2003-02-25 17:13:20"
2775:72:5:"2001-01-14 04:29:14"
3327:3527:3:"2000-09-02 05:56:30"
5:1250:5:"2000-12-31 06:38:32"
5441:1617:4:"2000-06-03 01:12:11"
2606:3408:3:"2000-11-09 04:38:23"
5754:3254:2:"2000-05-14 04:55:08"
4224:2779:5:"2000-08-03 17:08:10"
4704:1375:3:"2000-07-14 01:49:17"
2842:296:4:"2000-10-26 10:23:28"
281:593:5:"2000-12-11 22:49:56"
3698:2701:1:"2000-08-22 22:45:48"
4014:260:5:"2000-08-06 07:13:32"
4425:1614:4:"2000-08-01 08:23:11"
1059:3706:4:"2000-11-23 09:51:56"
4959:329:4:"2000-07-03 16:11:39"
151:1747:3:"2001-06-21 12:31:09"
3778:498:2:"2000-08-12 04:41:48"
177:3175:5:"2000-12-18 01:18:33"
1591:2423:4:"2000-11-20 19:45:03"
5315:3481:5:"2000-06-13 20:08:17"
1340:1690:1:"2000-11-21 04:43:15"
3412:1554:4:"2000-09-12 04:37:12"
419:527:5:"2003-02-10 19:13:56"
4199:1060:5:"2000-08-03 19:18:39"
2967:3210:4:"2000-10-10 01:18:15"
3691:2291:3:"2000-11-20 01:53:23"
5535:1772:2:"2000-05-29 08:05:17"
5054:2171:3:"2000-08-01 23:01:48"
9:1777:4:"2000-12-31 02:31:31"
1279:1358:3:"2000-11-21 10:38:06"
4948:3629:5:"2000-07-03 18:18:47"
1397:924:5:"2000-11-21 00:41:08"
3688:1952:4:"2000-08-16 07:31:46"
2178:3253:4:"2000-11-19 06:32:31"
1147:2725:2:"2000-11-22 07:21:55"
4832:3578:4:"2000-07-06 17:52:31"
5086:1186:3:"2000-07-01 16:58:00"
563:2554:3:"2000-12-05 20:47:38"
5198:237:2:"2003-01-03 18:01:30"
3314:3070:4:"2000-09-03 04:10:43"
2929:858:5:"2000-10-14 20:39:01"
3095:3510:4:"2001-10-18 18:20:06"
4989:3477:4:"2000-07-03 05:00:02"
3824:1260:4:"2000-08-17 21:39:42"
3963:2000:4:"2002-02-23 04:41:08"
3621:1095:4:"2000-08-18 07:35:24"
506:3798:3:"2000-12-07 17:57:19"
5222:3157:2:"2001-12-11 06:38:00"
5520:588:4:"2000-06-04 15:11:12"
623:1356:4:"2000-12-02 22:38:09"
2745:3274:4:"2000-11-03 04:09:36"
2465:2640:4:"2000-11-15 22:35:08"
4593:2407:3:"2000-07-22 06:15:13"
385:2989:5:"2000-12-08 19:46:09"
2008:3619:5:"2000-11-20 00:43:59"
4714:3467:3:"2000-07-13 02:12:27"
4344:2991:4:"2000-08-03 14:53:04"
3391:207:3:"2000-09-27 16:15:31"
2414:2716:4:"2000-11-15 00:45:38"
4271:3015:2:"2000-08-03 15:34:32"
4611:2124:2:"2000-07-21 06:33:28"
5726:1287:4:"2000-05-16 18:37:35"
5112:1199:2:"2000-06-30 03:30:31"
5265:1217:5:"2000-06-16 19:46:57"
5686:172:2:"2000-05-18 00:43:11"
4085:1129:4:"2000-08-05 21:18:27"
4161:494:2:"2000-08-04 00:09:44"
4674:1307:3:"2000-07-16 14:17:42"
3334:1784:5:"2000-09-01 23:30:51"
872:599:3:"2001-10-26 17:15:08"
1865:2318:1:"2000-12-12 02:29:31"
302:548:2:"2000-12-11 04:05:57"
4238:3576:4:"2000-08-04 20:48:30"
3945:1124:5:"2000-08-08 01:56:07"
1356:1377:4:"2000-11-21 06:24:18"
1088:2761:4:"2001-05-23 21:10:17"
5440:735:5:"2000-06-03 03:28:31"
2116:478:2:"2000-11-19 17:26:22"
3778:1556:2:"2000-08-12 01:19:53"
4007:3062:3:"2000-08-06 09:50:19"
5744:3396:4:"2000-06-13 02:49:52"
3292:2081:3:"2000-09-05 05:55:35"
4473:1022:3:"2000-07-31 22:51:43"
4132:2605:4:"2000-08-04 02:56:49"
4279:2395:3:"2000-08-03 09:29:07"
4705:3508:2:"2000-07-14 00:36:05"
4977:3697:2:"2000-07-03 07:26:56"
5806:1964:4:"2000-05-10 21:16:03"
5281:3255:3:"2000-06-15 22:31:14"
2732:3494:4:"2000-11-03 08:32:35"
4161:420:1:"2000-08-04 00:18:59"
3391:3620:3:"2000-09-27 16:10:45"
5716:6:5:"2000-05-19 03:53:09"
710:378:3:"2001-01-04 07:02:42"
4702:260:5:"2000-07-14 04:32:00"
3012:1250:4:"2001-08-17 20:12:34"
3146:3362:4:"2000-09-14 22:59:00"
3080:3869:2:"2000-09-24 17:21:20"
4658:2048:2:"2000-07-19 02:30:30"
3171:1965:4:"2000-09-15 19:58:02"
3654:2694:3:"2000-08-16 21:01:35"
4169:2533:3:"2000-08-25 02:50:53"
1527:1196:4:"2000-11-28 01:38:12"
1837:2090:4:"2000-11-22 19:37:28"
1090:3450:3:"2000-11-22 23:04:14"
1377:3689:1:"2000-11-21 02:12:34"
3272:2088:3:"2000-10-11 12:13:28"
1130:1205:3:"2000-11-27 23:17:15"
5367:2540:2:"2000-06-08 23:41:46"
4287:692:4:"2000-08-03 06:36:29"
352:2084:3:"2000-12-09 05:04:24"
1275:1242:5:"2000-11-21 12:57:26"
1520:2858:3:"2000-11-20 19:44:23"
1884:3156:3:"2000-12-01 06:15:39"
5736:930:3:"2000-05-16 20:39:14"
2946:3176:3:"2000-10-11 16:52:29"
273:1197:5:"2000-12-14 07:07:18"
3118:590:4:"2000-09-20 00:27:24"
3566:3093:3:"2000-08-20 09:21:59"
1753:2997:5:"2000-11-20 08:37:25"
4006:3029:3:"2000-08-06 10:47:59"
1620:1376:4:"2000-11-20 14:28:22"
1049:2144:3:"2000-11-23 07:40:12"
3671:260:5:"2000-08-15 23:44:50"
1010:1976:1:"2000-11-26 10:20:58"
5869:318:4:"2000-05-06 02:38:00"
3618:3074:4:"2000-08-21 15:03:15"
4272:780:4:"2000-08-03 13:24:19"
5620:1015:1:"2000-10-02 21:38:08"
166:1265:5:"2000-12-19 01:55:12"
2105:2108:2:"2000-11-19 21:33:34"
2145:2389:4:"2000-11-19 11:13:13"
5321:1649:2:"2000-06-13 04:51:36"
4838:62:4:"2000-07-06 14:19:40"
466:574:4:"2000-12-07 23:17:00"
1053:903:5:"2000-11-23 05:15:02"
5268:2746:5:"2000-06-16 17:31:34"
3601:1954:3:"2000-08-19 01:15:25"
2954:2706:4:"2000-10-10 22:41:22"
3029:1573:5:"2000-10-01 03:27:59"
1712:1704:5:"2001-01-25 02:07:55"
5220:2642:3:"2000-06-21 01:31:28"
2075:586:2:"2000-11-19 19:00:59"
4482:3713:4:"2000-07-31 06:48:32"
881:1378:3:"2002-02-21 19:01:32"
1040:3101:4:"2000-11-23 12:57:19"
2756:2409:5:"2000-11-02 20:29:39"
4628:3408:4:"2000-07-20 02:01:48"
5990:2145:4:"2000-04-27 22:55:09"
5547:356:4:"2000-05-28 03:42:50"
2680:3868:3:"2000-11-05 02:52:34"
5847:440:5:"2000-05-08 15:11:28"
4905:2000:2:"2000-07-04 05:59:44"
3695:3255:4:"2002-02-20 03:42:13"
996:1036:5:"2000-11-24 09:37:05"
4578:2406:4:"2000-07-24 00:21:57"
2461:10:5:"2000-11-14 03:45:02"
5312:3809:4:"2001-08-22 16:46:09"
1281:166:3:"2000-11-21 09:06:03"
1832:3078:5:"2000-11-20 06:29:50"
3365:1373:3:"2000-08-30 21:17:57"
4611:3594:1:"2000-07-21 06:04:56"
4750:1956:5:"2000-07-14 02:20:28"
3261:3462:4:"2000-09-14 15:17:19"
2824:2723:4:"2000-10-27 06:48:00"
3001:350:3:"2000-10-04 02:28:44"
2270:3623:4:"2000-11-18 20:11:47"
2247:1104:4:"2001-01-12 05:48:46"
4450:3070:2:"2000-08-01 01:45:13"
3169:2529:4:"2000-09-13 03:41:00"
4578:1833:1:"2000-07-24 00:11:31"
302:2058:2:"2000-12-11 04:00:05"
1968:1183:3:"2000-11-20 04:56:44"
2143:1722:3:"2000-11-19 11:30:41"
1230:2105:5:"2000-11-21 21:11:32"
2098:1616:3:"2000-11-19 18:38:03"
1635:2659:4:"2000-11-25 06:12:10"
5426:2455:4:"2000-06-04 08:19:28"
1746:3213:5:"2000-11-22 00:19:44"
2537:3606:3:"2000-11-12 19:31:34"
192:858:5:"2002-02-05 22:21:32"
3471:902:4:"2000-11-02 05:48:52"
3683:3005:2:"2000-08-15 17:31:13"
68:2692:3:"2001-06-01 07:59:50"
5333:1673:4:"2000-06-13 06:02:56"
3778:440:3:"2000-09-30 04:01:16"
1207:2287:2:"2000-11-21 22:56:00"
1329:1644:3:"2000-12-18 20:05:07"
5488:446:4:"2000-06-01 02:09:04"
1770:2717:3:"2000-11-20 08:03:33"
5893:551:5:"2000-05-04 22:21:06"
2436:1882:3:"2000-12-08 20:11:16"
903:2490:5:"2000-11-26 05:19:09"
1390:3418:2:"2001-06-05 07:16:58"
1773:493:4:"2000-11-20 07:38:17"
555:3893:4:"2000-12-05 23:27:54"
3491:3176:4:"2000-08-23 23:44:38"
5664:3511:3:"2000-05-19 21:13:58"
5519:724:4:"2000-05-30 05:33:30"
1680:2478:3:"2000-11-20 11:26:36"
2304:1954:4:"2000-11-17 22:43:48"
442:2716:4:"2000-12-08 03:10:24"
5054:171:4:"2002-10-29 19:26:22"
4732:3370:3:"2000-07-15 07:06:28"
4315:2723:3:"2000-08-03 00:47:40"
1451:3107:3:"2001-01-03 20:24:40"
3001:66:2:"2000-10-04 02:37:39"
4562:3507:3:"2000-07-25 05:31:50"
3891:3204:5:"2000-08-09 07:33:50"
4867:3698:3:"2000-07-06 16:05:12"
970:3261:3:"2000-11-25 01:27:33"
1764:466:4:"2000-11-20 08:08:11"
2483:1103:4:"2000-11-13 21:08:21"
3627:608:5:"2000-08-18 00:01:12"
660:1209:4:"2000-12-13 21:42:05"
4708:3753:4:"2000-07-30 22:46:08"
548:253:2:"2000-12-06 22:59:02"
3568:3836:4:"2000-08-20 06:32:54"
2129:2396:5:"2000-11-19 15:12:43"
989:3341:5:"2000-11-24 19:23:53"
3343:3871:5:"2000-09-01 05:37:21"
5675:2243:4:"2000-05-19 01:01:29"
2406:832:5:"2000-11-15 04:15:27"
4169:3107:4:"2000-12-03 01:57:37"
1034:2336:4:"2000-11-23 18:09:41"
3558:2420:5:"2000-08-20 23:09:16"
2063:2987:4:"2000-12-02 08:47:16"
4693:110:5:"2000-07-14 21:37:53"
1578:1242:5:"2000-11-20 17:07:49"
3012:2395:1:"2003-02-01 03:40:17"
3641:1358:5:"2000-08-18 10:42:09"
424:165:3:"2003-01-28 17:44:03"
2116:1888:2:"2000-11-19 17:23:16"
3086:2762:4:"2000-09-23 08:39:15"
3439:1566:5:"2000-08-26 21:43:23"
2030:1220:2:"2000-11-20 16:31:37"
1058:3000:4:"2000-11-23 04:47:16"
1695:2046:2:"2000-11-20 09:09:11"
5350:1586:2:"2000-06-10 20:16:26"
1812:2692:5:"2000-11-21 21:52:38"
4062:2682:4:"2000-08-05 15:17:30"
352:2826:1:"2000-12-09 01:59:06"
242:2639:3:"2000-12-20 00:32:18"
1626:2966:4:"2000-11-20 13:26:59"
4064:2094:3:"2000-08-05 15:23:23"
1635:720:5:"2000-11-20 11:19:27"
2419:1100:4:"2000-11-14 23:55:05"
4062:3273:3:"2000-08-05 14:55:00"
4169:3935:4:"2001-01-15 03:33:54"
5222:745:4:"2000-06-20 23:02:57"
1978:3510:4:"2000-11-21 22:24:19"
5738:3334:3:"2000-05-15 20:25:22"
2688:3408:2:"2001-01-07 03:45:59"
1297:185:2:"2000-11-24 23:00:12"
550:1282:3:"2000-12-07 04:55:19"
4169:1573:4:"2000-11-04 05:07:17"
5299:3706:3:"2000-06-14 19:56:02"
5794:3504:3:"2000-05-11 20:32:12"
2321:1042:2:"2001-08-16 04:29:45"
4517:575:3:"2000-07-29 12:17:09"
1472:2524:4:"2000-11-21 01:59:30"
4140:1389:2:"2000-08-04 02:36:31"
53:1333:5:"2000-12-28 06:08:34"
371:2396:5:"2000-12-08 21:27:55"
4279:2088:3:"2000-08-03 09:16:20"
4543:3484:2:"2001-11-03 02:25:54"
639:3922:4:"2000-12-03 03:17:39"
2745:3699:4:"2000-11-03 02:41:07"
5655:1356:3:"2000-05-20 19:14:50"
5740:1584:3:"2000-05-15 17:57:32"
531:2153:1:"2001-07-03 15:51:37"
877:1831:3:"2000-11-26 20:55:57"
5422:2940:4:"2000-06-06 03:14:07"
376:3510:3:"2001-01-27 19:45:48"
2340:104:4:"2000-11-17 02:37:09"
3224:3746:4:"2000-09-08 21:17:32"
258:924:2:"2000-12-13 03:01:05"
801:1211:4:"2000-11-28 10:14:23"
3299:2366:4:"2000-09-19 22:35:09"
1803:1687:3:"2000-11-20 08:30:29"
3864:3089:5:"2000-08-09 23:02:54"
1851:2908:4:"2000-11-20 05:55:50"
5250:110:5:"2000-06-18 20:44:24"
4285:1297:4:"2000-08-03 07:11:45"
3175:3827:2:"2000-09-12 21:45:19"
5776:6:5:"2000-05-13 00:14:58"
1141:594:3:"2001-11-06 14:12:49"
4004:329:3:"2000-08-06 13:27:48"
3182:1051:2:"2000-09-12 19:41:59"
1103:2571:4:"2000-11-22 20:46:22"
2966:2641:5:"2000-10-09 20:55:09"
3563:3087:3:"2000-08-20 18:17:23"
4277:1658:3:"2000-08-07 13:09:45"
3224:3677:4:"2001-12-10 09:40:11"
5049:3578:2:"2002-05-29 18:28:31"
3762:2532:2:"2000-08-12 17:17:17"
2989:1094:5:"2000-10-05 21:38:17"
3715:2399:3:"2000-08-14 17:07:30"
1457:16:4:"2001-03-02 03:16:46"
5519:345:5:"2000-05-30 04:07:45"
2955:1089:4:"2000-10-10 21:16:25"
4600:337:4:"2000-08-28 17:56:09"
3999:296:5:"2000-08-06 17:59:14"
3715:2102:5:"2000-08-14 17:21:35"
2776:2000:2:"2000-11-01 05:52:03"
5121:165:4:"2000-06-29 02:48:48"
1057:1:5:"2000-11-23 05:14:56"
4090:2077:2:"2000-08-05 00:09:33"
5600:3512:5:"2000-05-25 04:52:59"
3988:1885:4:"2000-08-08 06:08:29"
1491:451:2:"2000-11-20 21:28:47"
4090:1222:4:"2000-08-05 00:11:27"
1680:2178:2:"2000-11-21 23:08:48"
560:480:5:"2000-12-05 21:34:53"
148:432:3:"2001-01-15 18:16:36"
4030:3146:4:"2000-08-06 23:15:45"
3151:277:3:"2000-09-14 08:45:56"
5522:1594:5:"2000-05-30 02:31:27"
4930:3095:4:"2000-07-03 22:08:31"
107:1242:4:"2000-12-23 02:20:11"
1419:3286:1:"2000-11-20 23:52:27"
4447:2159:3:"2000-08-02 01:28:29"
1121:852:4:"2002-05-31 19:56:28"
4238:288:5:"2000-08-04 00:29:19"
3189:3863:4:"2000-09-11 07:39:18"
3807:2159:3:"2000-08-11 05:56:57"
2909:2490:5:"2000-10-19 17:46:03"
3327:3287:2:"2000-09-02 13:52:54"
1427:1214:5:"2000-11-21 22:17:27"
4418:728:4:"2002-04-07 01:15:23"
2446:2736:4:"2000-11-14 16:34:54"
4905:750:5:"2000-07-04 05:34:41"
5616:1387:5:"2000-05-24 04:15:26"
5102:357:5:"2001-02-23 02:15:06"
5575:2770:3:"2000-05-26 00:07:05"
3020:1952:5:"2000-10-02 20:40:39"
4021:2205:4:"2000-08-06 03:04:52"
2638:1092:3:"2001-01-22 16:34:17"
3919:318:5:"2000-08-08 14:23:25"
2627:3481:4:"2000-11-07 21:06:27"
44:3168:5:"2000-12-28 17:05:17"
3341:2966:5:"2000-09-01 11:05:37"
426:1198:5:"2000-12-12 06:10:34"
3312:2018:2:"2001-10-10 09:46:55"
1242:1184:4:"2000-11-27 18:54:10"
1128:2423:3:"2000-11-22 16:53:12"
6036:3329:4:"2000-04-26 02:52:50"
3483:840:2:"2000-08-23 23:35:36"
984:3169:4:"2000-11-25 02:39:17"
120:318:5:"2000-12-30 05:13:53"
192:2321:4:"2002-07-16 21:52:37"
4568:451:4:"2000-07-25 01:19:03"
3336:3256:3:"2000-09-02 02:10:04"
2697:3863:3:"2000-11-04 03:55:15"
4764:1517:5:"2000-07-08 22:56:45"
1912:2268:3:"2000-12-07 06:14:57"
2917:1225:4:"2000-10-16 22:55:53"
123:2288:3:"2000-12-23 00:59:42"
5482:1183:4:"2000-06-01 15:32:09"
4496:1661:5:"2000-08-10 02:07:54"
4144:1208:4:"2000-08-04 01:28:36"
2857:3005:4:"2000-10-25 23:33:00"
4287:1610:5:"2000-08-03 06:39:25"
4086:2572:5:"2000-08-05 21:27:01"
2308:902:2:"2000-11-17 19:53:25"
3841:1212:5:"2000-08-11 15:51:23"
1757:2174:5:"2000-11-20 07:42:01"
5763:3334:3:"2000-05-13 05:35:21"
4963:318:5:"2000-07-03 14:08:56"
1755:289:4:"2002-11-22 07:45:41"
1422:1125:4:"2000-12-06 17:30:41"
3012:2038:1:"2001-08-17 20:12:34"
4271:1797:1:"2000-08-03 13:55:43"
3546:2349:4:"2000-08-23 12:36:56"
4778:708:3:"2000-07-08 05:19:13"
4506:3072:4:"2000-07-30 20:12:15"
5682:1895:3:"2002-07-15 08:22:58"
3230:32:5:"2000-09-08 07:10:41"
1484:1466:4:"2000-11-20 21:47:12"
4279:407:3:"2000-08-03 08:34:21"
855:296:4:"2000-12-09 05:53:50"
4169:1814:4:"2000-12-03 01:36:02"
351:589:2:"2000-12-13 04:23:39"
1294:45:3:"2000-11-22 07:35:44"
2655:2706:4:"2002-01-03 16:30:45"
2106:342:3:"2001-12-05 19:00:03"
692:2702:4:"2001-01-01 19:44:49"
1286:3311:4:"2000-11-21 08:20:50"
656:1193:4:"2000-12-02 07:48:18"
4482:1682:3:"2000-07-31 07:31:26"
4352:3255:2:"2000-08-02 06:57:46"
5561:2353:3:"2000-05-26 23:06:30"
881:2611:2:"2002-02-12 19:01:22"
3180:3846:4:"2000-09-12 18:16:06"
4601:3175:4:"2000-07-21 21:30:33"
3163:3578:5:"2000-09-13 20:03:06"
3032:1951:5:"2000-10-01 02:15:04"
5511:956:3:"2000-05-31 21:29:36"
3391:3300:3:"2001-11-15 17:52:30"
1922:750:4:"2000-11-20 05:20:31"
2173:1231:4:"2000-11-19 06:18:09"
2496:111:3:"2000-11-17 05:02:15"
1884:2054:3:"2000-11-20 06:40:45"
35:2385:4:"2000-12-29 16:35:50"
678:1027:2:"2001-05-07 15:13:32"
5472:2369:2:"2000-06-04 19:17:36"
5333:3791:3:"2000-09-08 07:55:32"
5523:3671:3:"2000-05-30 02:01:53"
1051:260:5:"2001-04-14 07:35:01"
1015:230:3:"2001-01-14 07:19:09"
5412:185:1:"2000-06-05 23:53:53"
4594:2406:4:"2000-07-22 03:47:10"
2484:500:4:"2000-11-13 21:20:25"
3507:2078:5:"2000-08-23 04:47:15"
563:1306:3:"2000-12-05 20:55:41"
2383:3552:5:"2000-11-15 22:35:49"
5001:1674:3:"2002-04-28 07:45:02"
2692:380:4:"2000-11-04 07:01:13"
552:2314:5:"2000-12-06 01:42:02"
2583:762:4:"2000-11-25 03:32:37"
4497:3308:4:"2000-07-31 01:34:28"
3261:1359:2:"2000-09-14 15:13:05"
545:2369:3:"2000-12-06 03:53:05"
731:1914:2:"2000-11-29 21:11:08"
3775:2657:4:"2000-08-12 02:33:39"
802:3505:5:"2000-11-28 09:47:31"
4108:1233:4:"2000-08-04 09:51:52"
1022:2639:3:"2000-11-23 20:43:34"
117:1920:3:"2000-12-22 17:24:25"
3163:3255:4:"2000-09-13 23:41:28"
198:3398:4:"2000-12-16 16:43:06"
791:2100:5:"2001-02-10 02:12:53"
442:1639:4:"2001-08-08 03:42:13"
4906:100:4:"2000-07-13 10:28:13"
1764:1438:5:"2000-11-20 08:09:41"
881:19:3:"2000-11-26 19:41:18"
622:2028:4:"2000-12-02 23:10:14"
3085:380:5:"2001-08-20 18:11:29"
3654:1047:3:"2000-08-16 22:43:08"
5126:296:5:"2000-06-28 02:54:53"
1343:3054:1:"2000-11-26 00:15:27"
3990:3809:3:"2000-09-04 02:29:03"
255:480:5:"2000-12-13 06:02:52"
3446:1255:5:"2000-08-26 06:23:44"
5724:2890:4:"2000-05-16 19:39:09"
5337:1073:4:"2000-06-11 20:03:23"
1350:1617:3:"2000-11-21 03:24:37"
4375:2174:4:"2000-08-02 05:25:43"
4593:838:4:"2000-07-22 05:47:18"
4447:2863:4:"2000-08-02 02:10:25"
1579:2549:2:"2002-04-01 06:43:52"
181:2261:4:"2000-12-17 22:40:04"
5011:3707:4:"2000-07-03 17:44:06"
3107:11:5:"2000-09-21 06:20:45"
1195:2881:4:"2000-11-22 00:39:00"
3271:3471:3:"2000-09-06 02:25:48"
1743:3037:5:"2000-11-29 23:18:12"
4227:893:1:"2000-08-03 18:51:27"
2304:1389:3:"2000-11-20 19:21:03"
551:3074:3:"2000-12-06 02:47:21"
4967:145:4:"2000-07-03 10:15:23"
5843:780:2:"2000-05-08 19:26:50"
2625:3923:3:"2000-11-07 23:12:13"
2523:2105:4:"2000-11-12 22:57:23"
661:1196:5:"2000-12-01 15:55:10"
1764:748:4:"2000-11-20 08:08:11"
977:2791:5:"2000-11-25 00:43:57"
3761:1584:5:"2000-08-12 17:03:34"
2652:1270:5:"2000-11-06 19:27:48"
4554:3499:5:"2000-07-25 20:00:40"
667:3409:3:"2001-06-30 07:08:18"
2136:1907:4:"2000-11-19 14:53:41"
3365:3408:5:"2000-08-30 20:55:43"
1647:3248:3:"2002-07-28 11:18:19"
5390:592:4:"2000-06-06 23:35:06"
1253:2864:1:"2000-11-21 17:43:55"
5441:3671:4:"2000-06-03 01:33:59"
5569:1217:2:"2000-05-26 06:14:22"
4242:1876:4:"2000-08-03 16:04:22"
3901:2247:3:"2000-08-08 23:36:33"
5630:2108:5:"2001-01-21 14:59:55"
4791:2194:3:"2000-07-07 23:17:28"
666:508:3:"2000-12-01 04:33:56"
4161:3638:2:"2000-08-03 23:27:24"
1193:1370:3:"2000-11-22 01:00:57"
3308:2090:4:"2000-09-03 12:25:28"
3823:2021:5:"2000-08-11 02:21:18"
5107:1948:3:"2000-06-30 05:30:28"
